subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business
mosquitos,0.0051358044147491455,0.00017054256750270724,0.0005759495543316007,0.00010050506534753367,0.018529320135712624,0.003318182425573468,0.00045871923794038594,0.05183868482708931,0.012480409815907478,0.001799633726477623,0.0022358703427016735,0.001250343513675034,0.03690377622842789,0.0009244163520634174,0.0031042429618537426,0.00023748404055368155,0.008498399518430233,0.00023118116951081902,0.0103112468495965,0.0012612746795639396
motels,0.034762728959321976,0.00011861303210025653,7.807898509781808e-05,0.0001375819992972538,9.157641761703417e-05,0.00016796524869278073,0.00018501967133488506,0.0005533448420464993,0.0027312650345265865,0.0010030847042798996,0.0007362152682617307,0.0010806587524712086,0.02255106158554554,0.000268600502749905,7.501846994273365e-05,0.00023966545995790511,0.011418376117944717,8.270059333881363e-05,0.016348715871572495,0.9572551846504211
motions,0.021231304854154587,0.08984111249446869,0.003226031782105565,0.008509173057973385,0.009191845543682575,0.12424138188362122,0.8455818295478821,0.963729977607727,0.048713602125644684,0.6613198518753052,0.010447598993778229,0.410071462392807,0.12793594598770142,0.3348654806613922,0.011115159839391708,0.08515207469463348,0.1296326220035553,0.055269334465265274,0.1443227082490921,0.4454197883605957
motor assisted bicycles,0.00016137906641233712,0.9788292646408081,6.05572022323031e-05,6.499271694337949e-05,0.006548305507749319,0.00046388310147449374,0.0012444887543097138,0.3799362778663635,0.0001403671776643023,0.014587975107133389,0.0004959714133292437,0.011398052796721458,0.624696671962738,0.0004578438529279083,0.0014884438132867217,0.001258072443306446,0.002560094464570284,0.0003775052318815142,0.044406674802303314,0.0273588839918375
motor coach lines,0.0002991513756569475,0.001126630580984056,0.00010791689419420436,0.00016916343884076923,0.0011095110094174743,0.004300371743738651,0.008696255274116993,0.9498772025108337,0.0010122270323336124,0.01952999085187912,0.0007487042457796633,0.2385491132736206,0.7001393437385559,0.0006506023928523064,0.00026462788810022175,0.0007459097541868687,0.0037689441815018654,0.00018159608589485288,0.027876896783709526,0.8296520113945007
motor coaches,0.00021818889945279807,0.0015046256594359875,0.00010548427235335112,0.0001428140385542065,0.00076109025394544,0.00039905839366838336,0.0020201492588967085,0.8331316113471985,0.0003503694315440953,0.011035950854420662,0.0005717556923627853,0.0022497980389744043,0.07308397442102432,0.0004050845163874328,0.0005503887659870088,0.0007855547592043877,0.0011918750824406743,0.00015802930283825845,0.012947437353432178,0.038334280252456665
motor scooter,0.00012070523371221498,0.2702736258506775,6.433358794311062e-05,7.836572331143543e-05,0.03328365832567215,0.0002040989202214405,0.001218612538650632,0.33648207783699036,0.0017506862059235573,0.0083240307867527,0.0004398707242216915,0.0004143400292377919,0.7672969102859497,0.0010759650031104684,0.0008255153079517186,0.0005078136455267668,0.004065726418048143,9.383157157571986e-05,0.013394607231020927,0.0024911698419600725
motor vehicle access,0.002761757466942072,0.22140051424503326,0.00010841171024367213,0.0003179057966917753,0.29205358028411865,0.002123917220160365,0.835421085357666,0.6943063139915466,0.0002681438054423779,0.0006677209748886526,0.0006416123360395432,0.04237829148769379,0.1920233964920044,0.00023562982096336782,0.00035173341166228056,0.0013649881584569812,0.0009060103329829872,0.00012072887329850346,0.008690577000379562,0.02679220773279667
motor vehicle dealerships,9.694312029751018e-05,0.02770870551466942,3.3593525586184114e-05,8.613879617769271e-05,0.00014576957619283348,5.976075044600293e-05,0.004714780021458864,0.0008583747548982501,0.0027048883493989706,0.000277718500001356,0.0003008190542459488,0.0007106827688403428,0.09159055352210999,8.78425853443332e-05,3.7135869206395e-05,0.0001581034011906013,0.0005877345683984458,4.391588663565926e-05,0.008415091782808304,0.9906294345855713
motor vehicle safety regulations,6.680483784293756e-05,0.07465936988592148,6.053004472050816e-05,0.0002495490771252662,0.0010741070145741105,0.00013719164417125285,0.6278907060623169,0.0007880600169301033,0.0071637616492807865,0.00044032506411895156,9.390406921738759e-05,0.0003192972217220813,0.9787440896034241,8.17512336652726e-05,5.3526844567386433e-05,0.00010676839156076312,0.00013323401799425483,5.806515764561482e-05,0.0032509437296539545,0.0005170283257029951
motor vehicle traffic,0.00035017685149796307,0.0017667901702225208,0.00012239193893037736,0.00019861332839354873,0.0037797139957547188,0.016580810770392418,0.9940342307090759,0.012670579366385937,0.11821944266557693,0.0005238178418949246,0.0002617578429635614,0.00907764583826065,0.6812087893486023,9.139272879110649e-05,9.66310835792683e-05,0.0008445276762358844,0.0009318863158114254,7.395556167466566e-05,0.02867051400244236,0.023326708003878593
motor vehicles,0.00011738418834283948,0.16151297092437744,8.155689283739775e-05,8.745663944864646e-05,0.001246185041964054,0.0005917214439250529,0.8169559240341187,0.46953585743904114,0.006431157700717449,0.0010365219786763191,0.00020248591317795217,0.00046528957318514585,0.5312268733978271,8.972610521595925e-05,0.0001088906719814986,0.0007692338549531996,0.000602636719122529,5.822369348607026e-05,0.003763040993362665,0.001964220544323325
motorcoach lines,0.00016638071974739432,0.0006892512901686132,7.422477210639045e-05,0.00011793219891842455,0.0008457453805021942,0.00031571934232488275,0.11573273688554764,0.8182299733161926,0.0003098379820585251,0.0010920364875346422,0.0006460447912104428,0.01374815683811903,0.29838478565216064,0.00036206087679602206,0.00015125225763767958,0.00030796570354141295,0.002498232526704669,0.00011595420801313594,0.011540164239704609,0.9459590315818787
motorcoach parking,0.0002674373099580407,0.0003340615367051214,4.54197870567441e-05,0.00015841147978790104,0.9564731121063232,0.00011253913544351235,0.0012337993830442429,0.3814399540424347,0.006415406707674265,0.0011215375270694494,0.0011636350536718965,0.47639402747154236,0.8291535377502441,0.00031112300348468125,8.252268162323162e-05,0.0006876399856992066,0.0013516233302652836,0.00012492165842559189,0.054516054689884186,0.8716892004013062
motorcoaches,0.00020128826145082712,0.0005160256405360997,7.10457970853895e-05,0.00010393986303824931,0.0008006456191651523,0.00030503611196763813,0.05892748758196831,0.8135682344436646,0.00024777348153293133,0.0020418439526110888,0.0012226732214912772,0.006460128352046013,0.501057505607605,0.0003572129353415221,0.0012452098308131099,0.0005897373193874955,0.006842921022325754,0.00013474043225869536,0.01632169634103775,0.6749134659767151
motorcycles,5.49567885173019e-05,0.9972830414772034,3.5719142033485696e-05,6.671973824268207e-05,0.00028337325784377754,0.00013222332927398384,0.0012013036757707596,0.017863385379314423,0.0006706974818371236,0.0021335319615900517,0.00020463029795791954,0.00022997772612143308,0.6692898273468018,0.0001241364370798692,6.079394370317459e-05,0.00014795424067415297,0.0011081940028816462,5.2517076255753636e-05,0.002946376334875822,0.0009542944608256221
motorists,0.0002577007981017232,0.5532494783401489,0.00011550171620910987,0.0001445640518795699,0.004753855522722006,0.00025998230557888746,0.9919326305389404,0.6902500987052917,0.009121803566813469,0.005431882571429014,0.0004116608761250973,0.001281083794310689,0.9161074161529541,0.00026530344621278346,7.562663085991517e-05,0.0012601640773937106,0.004657504614442587,9.364284051116556e-05,0.06049695611000061,0.0016350214136764407
motorized scooters,0.00018750724848359823,0.0018776202341541648,9.293223411077634e-05,7.999023364391178e-05,0.03934967890381813,0.00022295131930150092,0.0011462270049378276,0.2293325811624527,0.008169492706656456,0.038239337503910065,0.0006633586599491537,0.000814878789242357,0.6486647129058838,0.0007746027549728751,0.008983197622001171,0.001534634386189282,0.0032955831848084927,0.00013323796156328171,0.029093334451317787,0.06803920120000839
motorized traffic,0.00040540070040151477,0.5050772428512573,6.870906508993357e-05,0.00019990696455352008,0.00031887466320768,0.009127303957939148,0.9895748496055603,0.8611617088317871,0.026943743228912354,0.0011030868627130985,0.00025185832055285573,0.05794253572821617,0.7030090689659119,0.00013074894377496094,6.683417450403795e-05,0.001101971953175962,0.0009687810088507831,7.64129072194919e-05,0.021189099177718163,0.009153013117611408
motorscooters,0.00010880650370381773,0.18571293354034424,0.00012651558790821582,0.00013858627062290907,0.0011339487973600626,0.00046517918235622346,0.0056458706967532635,0.056778475642204285,0.022003915160894394,0.042706895619630814,0.001173191936686635,0.0007416881271637976,0.4136883020401001,0.0011357393814250827,0.0003745568392332643,0.0006639117491431534,0.0021609552204608917,0.00013440214388538152,0.014095981605350971,0.08808812499046326
motorways,0.000118627940537408,0.0027619318570941687,7.479355554096401e-05,0.0001244361192220822,0.00011412175808800384,0.0005360737559385598,0.9862217307090759,0.1272740513086319,0.0010681067360565066,0.0007671677740290761,0.0002177795540774241,0.9764254689216614,0.7411434650421143,0.00016294189845211804,5.809764115838334e-05,0.0002156601840397343,0.002691116649657488,9.26180073292926e-05,0.007889297790825367,0.002739619929343462
mottoes,0.1376381665468216,0.01510869525372982,0.0032176203094422817,0.029353175312280655,0.09574682265520096,0.08597822487354279,0.030188582837581635,0.27074867486953735,0.0026626172475516796,0.2931877374649048,0.13988228142261505,0.14401647448539734,0.5478402972221375,0.09755544364452362,0.08474104851484299,0.15139104425907135,0.0685076117515564,0.17878927290439606,0.12106642127037048,0.30261948704719543
mottos,0.11810187250375748,0.008571903221309185,0.0033477938268333673,0.008328642696142197,0.05631024017930031,0.04314332827925682,0.012363041751086712,0.19465017318725586,0.00024026526079978794,0.2052983194589615,0.09197577834129333,0.11321615427732468,0.45011553168296814,0.043933458626270294,0.056920748203992844,0.12221444398164749,0.05947672948241234,0.1935247778892517,0.08341537415981293,0.28222906589508057
mould,0.024942319840192795,0.008296782150864601,0.0071048797108232975,0.010098290629684925,0.023128313943743706,0.822547197341919,0.013269394636154175,0.029199689626693726,0.0015900526195764542,0.009810960851609707,0.02697230689227581,0.46446970105171204,0.1614503711462021,0.5462591648101807,0.014270910061895847,0.08100590109825134,0.18641482293605804,0.02759680338203907,0.08910177648067474,0.783075213432312
movie industry,6.317669613054022e-05,0.00018154164717998356,5.26781877852045e-05,0.0010570349404588342,0.00010138153447769582,8.735980372875929e-05,0.00018039515998680145,0.0002842846151906997,0.0006977365119382739,0.0002086854074150324,0.00017471796309109777,0.0001849541877163574,0.004737453535199165,0.00029426542459987104,5.865095590706915e-05,0.00023439593496732414,0.0003942126058973372,8.041456749197096e-05,0.018446059897542,0.02414047159254551
movie rentals,0.00021260972425807267,0.00043869411456398666,0.0001145651112892665,0.0028191343881189823,0.00017654179828241467,9.674856846686453e-05,0.00029724097112193704,0.0007984028779901564,0.0013669307809323072,0.0005589936044998467,0.0017155194655060768,0.00021525892952922732,0.006480649579316378,0.0002395758783677593,0.00011288954556221142,0.011575346812605858,0.0020667293574661016,0.00011712148989317939,0.019230972975492477,0.645513117313385
movie sales,0.00016704635345377028,0.0005021857796236873,0.00013400601164903492,0.0030224481597542763,0.00025640634703449905,0.00011705033102771267,0.0013726664474233985,0.0011035529896616936,0.0007796938298270106,0.0006900518201291561,0.0005401154048740864,0.00029783876379951835,0.006117823999375105,0.000251471676165238,0.00010368318908149377,0.0041278149001300335,0.0008467108127661049,8.377229823963717e-05,0.02919941209256649,0.5575702786445618
movie theatres,4.6338878746610135e-05,9.618809417588636e-05,4.696707401308231e-05,0.0009621159988455474,6.885095353936777e-05,5.162546949577518e-05,0.00014380412176251411,0.0002946152235381305,0.0054679568856954575,0.003281512763351202,0.0005185733898542821,0.0004100280348211527,0.05322985723614693,0.00029940702370367944,4.6435612603090703e-05,0.006628220900893211,0.0018090172670781612,6.049967123544775e-05,0.08075498789548874,0.30775874853134155
moving businesses,0.0011607774067670107,0.014153319410979748,0.00016236540977843106,0.0015345835126936436,0.0005890157772228122,0.15691205859184265,0.15369047224521637,0.8281797170639038,0.01722916029393673,0.12886354327201843,0.07799062877893448,0.030695918947458267,0.025017866864800453,0.000510091136675328,0.0026790753472596407,0.0036109541542828083,0.00698843551799655,0.01775144413113594,0.1516631692647934,0.9895492792129517
mp,0.5793444514274597,0.19362719357013702,0.11444712430238724,0.06874458491802216,0.2786584198474884,0.45319756865501404,0.29650166630744934,0.612707793712616,0.42132773995399475,0.4938413202762604,0.36784985661506653,0.5091111660003662,0.5502039790153503,0.6016218662261963,0.2355670928955078,0.3035227954387665,0.48592013120651245,0.3440069258213043,0.3919241428375244,0.5894746780395508
mpp,0.30982792377471924,0.06753908842802048,0.045956604182720184,0.04149347171187401,0.12908805906772614,0.3226656913757324,0.281600683927536,0.667839527130127,0.24565421044826508,0.4070274233818054,0.24585656821727753,0.40642645955085754,0.541083037853241,0.31466808915138245,0.17911432683467865,0.17307566106319427,0.34210917353630066,0.40491804480552673,0.22991248965263367,0.5759952664375305
multi faith,0.01629476808011532,0.004402519203722477,0.0011895529460161924,0.001901339623145759,0.02179679647088051,0.027809392660856247,0.013511142693459988,0.07544400542974472,0.00045498955296352506,0.21650190651416779,0.013782656751573086,0.010910806246101856,0.08969517052173615,0.0016856594011187553,0.009397456422448158,0.0027496565598994493,0.02904004603624344,0.002065112814307213,0.09233875572681427,0.0005762129439972341
multi purpose facilities,0.35956352949142456,0.004112333990633488,0.0001696135732345283,0.001699236687272787,0.27269577980041504,0.43211477994918823,0.023058583959937096,0.44298866391181946,0.0005654247361235321,0.5050853490829468,0.13727647066116333,0.8414240479469299,0.1634463369846344,0.27412593364715576,0.06771401315927505,0.0627194195985794,0.004161680117249489,0.33985087275505066,0.06766115874052048,0.25689685344696045
multi purpose venues,0.027754878625273705,0.002416080329567194,0.00015693760360591114,0.0016622953116893768,0.06957264244556427,0.01715787500143051,0.005443515721708536,0.09890129417181015,0.0013268970651552081,0.35350891947746277,0.14927466213703156,0.07740459591150284,0.12521401047706604,0.5841400623321533,0.026220982894301414,0.10296498239040375,0.002624492160975933,0.1414564549922943,0.08307775855064392,0.14944535493850708
multi residential apartment buildings,0.99562668800354,0.0001382083719363436,3.749628012883477e-05,0.0006929783849045634,7.505895337089896e-05,0.9043845534324646,0.0003720357490237802,0.0006028258358128369,0.0490887276828289,0.04391578584909439,0.19949625432491302,0.0004611661715898663,0.289582759141922,0.0014012577012181282,5.882937693968415e-05,0.02924901619553566,0.5284519791603088,4.677304605138488e-05,0.29188382625579834,0.0003191999567206949
multi residential buildings,0.9912569522857666,0.0002122308942489326,3.5972414480056614e-05,0.0005992005462758243,7.855307194404304e-05,0.9282897710800171,0.00031021182076074183,0.00038132371264509857,0.05384913086891174,0.03835323080420494,0.09958525002002716,0.0004249448247719556,0.2689051032066345,0.00047903083031997085,0.00020009449508506805,0.037491895258426666,0.22395078837871552,5.8274199545849115e-05,0.40523087978363037,0.00018666063260752708
multi unit buildings,0.9883982539176941,0.0002779665810521692,7.428816752508283e-05,0.0007211603806354105,0.00014020962407812476,0.9452065229415894,0.0031684134155511856,0.007574364542961121,0.012677705846726894,0.32533207535743713,0.28398990631103516,0.17379458248615265,0.297854483127594,0.018907761201262474,0.004664100240916014,0.052402932196855545,0.3614930808544159,0.1296420842409134,0.31244614720344543,0.6499576568603516
multi unit dwellings,0.9932067394256592,0.00014834402827546,5.530862836167216e-05,0.00046501558972522616,0.00018977554282173514,0.9536758661270142,0.0006922310567460954,0.004734712652862072,0.014506020583212376,0.02450532279908657,0.304028183221817,0.0005420930101536214,0.25655636191368103,0.011368741281330585,0.0015789440367370844,0.03877229988574982,0.4371040463447571,0.00013767924974672496,0.4221358001232147,0.004740006290376186
multi-occupancy lanes,0.36734411120414734,0.030061598867177963,0.0001002386343316175,0.0010288078337907791,0.0011504838475957513,0.2291698008775711,0.9344706535339355,0.6739243268966675,0.0019226039294153452,0.04538864269852638,0.02386198379099369,0.9074349999427795,0.7852262258529663,0.0101552689447999,0.0034475058782845736,0.02846730872988701,0.00835072249174118,0.04046357423067093,0.12713873386383057,0.5356444716453552
multi-pupose trails,0.004463548306375742,0.037035878747701645,0.002881439635530114,0.0902770459651947,0.013596493750810623,0.013398827984929085,0.008435901254415512,0.6291056871414185,0.0020411177538335323,0.07849591225385666,0.05415685102343559,0.12239175289869308,0.34398260712623596,0.3082815706729889,0.032018911093473434,0.0384131483733654,0.019290465861558914,0.09380386024713516,0.02828991785645485,0.0469161719083786
multi-purpose facilities,0.21102368831634521,0.015585212968289852,0.00018219002231489867,0.003641456365585327,0.4646865725517273,0.34338441491127014,0.01821952499449253,0.43201032280921936,0.0010511486325412989,0.4082532525062561,0.1694117784500122,0.8185101747512817,0.12908367812633514,0.3006489872932434,0.06854359805583954,0.11848948895931244,0.0038054753094911575,0.3289143443107605,0.08016014099121094,0.21555186808109283
multi-purpose fields,0.0011534885270521045,0.007767491973936558,0.0007628395105712116,0.0024965028278529644,0.01470738835632801,0.25453442335128784,0.06088360399007797,0.32188451290130615,0.00012935325503349304,0.34284722805023193,0.12312528491020203,0.2747427523136139,0.2344869077205658,0.08922011405229568,0.028890764340758324,0.09832631796598434,0.02645951509475708,0.15435652434825897,0.11130422353744507,0.1949106752872467
multi-purpose paths,0.0037905131466686726,0.019286533817648888,0.0017116274684667587,0.003861290868371725,0.12304318696260452,0.13793620467185974,0.03971710801124573,0.6312868595123291,0.0002154793037334457,0.3903331756591797,0.16682842373847961,0.2833574116230011,0.3184386193752289,0.37646153569221497,0.05858251824975014,0.15957613289356232,0.05125056952238083,0.2811625301837921,0.19102685153484344,0.22234609723091125
multi-purpose venues,0.012209639884531498,0.0029604414012283087,0.00015917651762720197,0.0026797563768923283,0.0864187702536583,0.007771463133394718,0.0044864630326628685,0.02263081818819046,0.0027228384278714657,0.17508460581302643,0.12591175734996796,0.0347127839922905,0.07071924954652786,0.6420906186103821,0.02656841278076172,0.141063392162323,0.0031803601887077093,0.13052085041999817,0.12416034191846848,0.1361679583787918
multi-residential apartment buildings,0.9950131177902222,0.00012896055704914033,5.132170917931944e-05,0.00048176999553106725,0.00011249746603425592,0.8427457809448242,0.0008680152823217213,0.0007633565692231059,0.041238777339458466,0.14926379919052124,0.19397132098674774,0.0006547308876179159,0.33719709515571594,0.0027949402574449778,7.238941179821268e-05,0.017148710787296295,0.6018768548965454,7.591972826048732e-05,0.10816138982772827,0.005294532515108585
multi-residential buildings,0.9729838967323303,0.00015438010450452566,5.210965173318982e-05,0.000348537927493453,0.00017576111713424325,0.9096049070358276,0.002293761121109128,0.0010472476715222,0.024310458451509476,0.26372241973876953,0.3008185029029846,0.05573109909892082,0.3578270673751831,0.006197028327733278,0.00035537328221835196,0.05330151692032814,0.28854691982269287,0.009703367948532104,0.26877859234809875,0.4050845801830292
multi-residential properties,0.9563095569610596,0.00022285596060100943,5.764079833170399e-05,0.00037204951513558626,0.00022537235054187477,0.22427409887313843,0.003350440412759781,0.004101396072655916,0.0006742936093360186,0.02250434085726738,0.17044785618782043,0.0035612727515399456,0.22827498614788055,0.00351856742054224,0.00016667318413965404,0.026621166616678238,0.19655917584896088,0.001359908957965672,0.211208775639534,0.39093437790870667
multi-unit buildings,0.9862635135650635,0.00044995563803240657,7.369278318947181e-05,0.0007744524627923965,0.0001538624201202765,0.9331966638565063,0.004362060688436031,0.009735134430229664,0.010070482268929482,0.3415893018245697,0.3149935305118561,0.024236224591732025,0.3658304512500763,0.022905346006155014,0.00895506888628006,0.059745464473962784,0.27100440859794617,0.10700959712266922,0.23530128598213196,0.6053004860877991
multi-unit dwellings,0.992561399936676,0.00016504255472682416,6.907995702931657e-05,0.0005577146075665951,0.00022473120770882815,0.9395355582237244,0.0008102142019197345,0.004762947093695402,0.011612208560109138,0.055523257702589035,0.33489590883255005,0.000711086904630065,0.2931370139122009,0.015393446199595928,0.0029940414242446423,0.04401569440960884,0.441923588514328,0.0004943342064507306,0.2988749146461487,0.00748638017103076
multi-unit residential buildings,0.9950608015060425,0.0002690479450393468,4.340409941505641e-05,0.0006298270309343934,0.00010526189726078883,0.8987698554992676,0.0004395092837512493,0.00035351680708117783,0.04239249229431152,0.09358903020620346,0.1596769392490387,0.00029484828701242805,0.2530978322029114,0.0002631325332913548,0.00014527494204230607,0.03589365631341934,0.36899757385253906,5.513457290362567e-05,0.3065487742424011,0.00018303350952919573
multi-use pathways,0.0012797440867871046,0.09743853658437729,0.0004910881980322301,0.002664753934368491,0.0476214699447155,0.013128479942679405,0.032163798809051514,0.7075419425964355,0.00010441047925269231,0.41984882950782776,0.1758335679769516,0.878429114818573,0.43575942516326904,0.1889750063419342,0.11277873069047928,0.1082792729139328,0.006747752893716097,0.4453106224536896,0.12200803309679031,0.17009171843528748
multi-use trails,0.00010785603080876172,0.08029326796531677,9.335375216323882e-05,0.0016736449906602502,0.001365705975331366,0.0002371407754253596,0.0005360302748158574,0.06181004270911217,0.0003120916662737727,0.005660275928676128,0.006928410846740007,0.40278661251068115,0.736538290977478,0.003197451587766409,0.001218186691403389,0.008531228639185429,0.0015286501729860902,0.0017616741824895144,0.057963017374277115,0.0012739378726109862
multilingual services,0.010043099522590637,0.0009175716550089419,0.0002741300850175321,0.0011959671974182129,0.008879131637513638,0.007188924588263035,0.010145669803023338,0.2895541191101074,7.616251241415739e-05,0.05186395347118378,0.012949910946190357,0.0023860218934714794,0.06326460838317871,0.003109606681391597,0.17531199753284454,0.023046061396598816,0.000900782470125705,0.3969933092594147,0.01072840578854084,0.26093441247940063
municipal addresses,0.08373769372701645,0.001049363287165761,0.0003455487312749028,0.0005341129144653678,0.0004230602062307298,0.0012597752502188087,0.0032061489764600992,0.005795428063720465,0.00024375670182053,0.002102447906509042,0.002600346226245165,0.023032596334815025,0.24449941515922546,0.00041309738298878074,0.0005565204191952944,0.036130376160144806,0.014083389192819595,0.0009138679597526789,0.06288036704063416,0.0013028096873313189
municipal associations,0.0028484805952757597,0.0028476426377892494,0.0015706074191257358,0.001177733181975782,0.008573746308684349,0.005055495537817478,0.013660214841365814,0.011768609285354614,0.0010049277916550636,0.013938834890723228,0.01626613363623619,0.0030335024930536747,0.28776493668556213,0.0015494083054363728,0.0036004367284476757,0.012198892422020435,0.027689000591635704,0.0012387823080644011,0.0987861305475235,0.0008687140652909875
municipal awards,0.011221753433346748,0.004483061842620373,0.0007304578903131187,0.0017437933711335063,0.02609766088426113,0.005089744925498962,0.008032466284930706,0.03128945082426071,0.00014816700422670692,0.05070554465055466,0.011279843747615814,0.02208775281906128,0.38565754890441895,0.006208444945514202,0.001120381522923708,0.10692056268453598,0.005134968087077141,0.002035819459706545,0.11367133259773254,0.0016452056588605046
municipal buildings,0.1929744929075241,0.00013789816875942051,5.015674832975492e-05,0.00027901952853426337,0.00020423351088538766,0.6950953602790833,0.001698064967058599,0.0018116349820047617,0.005073570180684328,0.0060287946835160255,0.007751473691314459,0.8962390422821045,0.42055588960647583,0.00013027303793933243,0.00015545525820925832,0.03382759913802147,0.010025556199252605,0.0003764461143873632,0.10939953476190567,0.0028222608380019665
municipal codes,0.009668144397437572,0.002962071681395173,0.0056288158521056175,0.002076905220746994,0.007006250321865082,0.019555160775780678,0.03803554177284241,0.039882902055978775,0.0006749093299731612,0.03646122291684151,0.012830773368477821,0.018687529489398003,0.4243088364601135,0.0005653906264342368,0.00334759708493948,0.019131140783429146,0.007699023466557264,0.005099138710647821,0.024120604619383812,0.003172114258632064
municipal contacts,0.0032235942780971527,0.0013226661831140518,0.001780331484042108,0.0009237488848157227,0.003152787219733,0.002374169183894992,0.007723752409219742,0.018818577751517296,0.0003847542393486947,0.0029279382433742285,0.005967534147202969,0.0048483675345778465,0.24338658154010773,0.0012230777647346258,0.00206016399897635,0.033696822822093964,0.013063419610261917,0.004623483866453171,0.03868618234992027,0.0055747427977621555
municipal councils,0.004248253535479307,0.0016939241904765368,0.007809841074049473,0.0008444444392807782,0.0038563490379601717,0.00863541942089796,0.018791237846016884,0.007025324739515781,0.004103882238268852,0.017617065459489822,0.01422189176082611,0.013668658211827278,0.28528571128845215,0.00137510453350842,0.0032720910385251045,0.20506688952445984,0.08717449009418488,0.0010801574680954218,0.19527865946292877,0.011968755163252354
municipal elections,0.0012577595189213753,0.0005493053467944264,0.00021954964904580265,0.0005923557910136878,0.0003219516365788877,0.00014596327673643827,0.00040814283420331776,0.0014241939643397927,0.0008466113940812647,0.0005161672015674412,0.000582495064008981,0.0005798138445243239,0.007109563332051039,0.00015376496594399214,8.544734009774402e-05,0.6930610537528992,0.00463018799200654,0.0001895863242680207,0.056720227003097534,0.0017214793479070067
municipal facilities,0.10072547197341919,0.0025440019089728594,9.742423571879044e-05,0.0009314186172559857,0.022855771705508232,0.015904903411865234,0.013353846967220306,0.02125241421163082,0.0022933625150471926,0.004476734437048435,0.008322603069245815,0.9543575048446655,0.21925367414951324,0.0002868160081561655,0.0026074417401105165,0.02621750719845295,0.0021724908147007227,0.009739181026816368,0.053691331297159195,0.0025437187869101763
municipal fitness centres,0.00021771692263428122,0.05416674539446831,3.178897895850241e-05,0.0005943751893937588,0.00019747963233385235,0.00012809211330022663,0.0001677974360063672,0.0003620241768658161,0.0009022019803524017,0.16087539494037628,0.0006888600764796138,0.4261959493160248,0.016487352550029755,0.0002136268449248746,7.22320401109755e-05,0.001856805058196187,0.0013535560574382544,0.000960064004175365,0.12753929197788239,0.09608444571495056
municipal flags,0.0016867670929059386,0.00019043726206291467,0.00033711548894643784,0.0001641082635615021,0.004617790691554546,0.0007978754001669586,0.004145073238760233,0.011208777315914631,0.0001840799959609285,0.0009813104989007115,0.0035178689286112785,0.0031502950005233288,0.2696716785430908,0.0004088209825567901,0.0005937365931458771,0.022310350090265274,0.007270194124430418,0.001202004961669445,0.03661610931158066,0.001628983998671174
municipal governance,0.000629125046543777,0.000732501270249486,0.00128115841653198,0.000746164470911026,0.0029619091656059027,0.0002323216904187575,0.011072244495153427,0.012277272529900074,0.00023884732217993587,0.000598206534050405,0.0029203665908426046,0.002081554150208831,0.0247536338865757,9.50931862462312e-05,0.0002409342851024121,0.09834033250808716,0.0038114595226943493,0.0002911413321271539,0.07533174008131027,0.0007052012369967997
municipal governments,0.001966460607945919,0.001172027550637722,0.00776046933606267,0.0006051149684935808,0.004743669647723436,0.005166202783584595,0.030940216034650803,0.01322861947119236,0.0019410626264289021,0.019496705383062363,0.015693938359618187,0.023774094879627228,0.26934775710105896,0.00025089227710850537,0.003771717892959714,0.12881119549274445,0.059477344155311584,0.001466103014536202,0.20623493194580078,0.0006875424878671765
municipal highways,0.00018586550140753388,0.0001638159155845642,6.262477108975872e-05,0.0002816601190716028,0.0001748024224070832,0.006460952572524548,0.9480635523796082,0.0007013640133664012,0.0033423113636672497,0.00031277042580768466,0.00035894050961360335,0.8832906484603882,0.4780017137527466,0.00014708175149280578,7.520792860304937e-05,0.001436456572264433,0.0014323967043310404,0.0001427290990250185,0.02824459969997406,0.0007659741677343845
municipal initiatives,0.005589745938777924,0.004501751158386469,0.0032040418591350317,0.0009304530685767531,0.04825469106435776,0.009326012805104256,0.019834307953715324,0.06438135355710983,0.0002792479353956878,0.04405929893255234,0.018388980999588966,0.06060333922505379,0.32235392928123474,0.00177843461278826,0.012001081369817257,0.0852489322423935,0.014651336707174778,0.004446993116289377,0.15897022187709808,0.001065214048139751
municipal law,0.019185345619916916,0.007320192642509937,0.01880035363137722,0.005042677279561758,0.02526071108877659,0.00427467655390501,0.11595358699560165,0.023357372730970383,0.001920043141581118,0.010548735037446022,0.002778006484732032,0.011280207894742489,0.39977768063545227,0.0001758875441737473,0.0018727121641859412,0.0076451594941318035,0.042373135685920715,0.0007364120101556182,0.16072958707809448,0.005762798711657524
municipal licenses,0.009373761713504791,0.00450286827981472,0.0004728847707156092,0.0029472860042005777,0.00989679154008627,0.01104552112519741,0.03237812966108322,0.030244458466768265,0.0010126108536496758,0.011545069515705109,0.011938595212996006,0.009588442742824554,0.33020785450935364,0.002245923038572073,0.002594939200207591,0.06640680134296417,0.006597953848540783,0.0010414125863462687,0.02382008731365204,0.01001761108636856
