,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,max_val,max_cat,count
4269,surface transit,0.001,0.077,0.000,0.002,0.000,0.000,0.352,0.994,0.009,0.004,0.002,0.299,0.433,0.000,0.000,0.004,0.014,0.000,0.028,0.001,0.994,transit,329
1038,community panels,0.008,0.002,0.006,0.002,0.006,0.134,0.002,0.008,0.001,0.994,0.054,0.011,0.205,0.047,0.023,0.073,0.059,0.017,0.256,0.001,0.994,energy,54
1150,corporate purpose,0.000,0.002,0.000,0.001,0.000,0.003,0.000,0.000,0.000,0.039,0.001,0.049,0.014,0.000,0.000,0.000,0.000,0.000,0.070,0.994,0.994,business,13
279,airplane nois,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.080,0.994,0.023,0.000,0.000,0.030,0.001,0.000,0.000,0.001,0.000,0.002,0.004,0.994,noise,17
3681,residential multi-unit dwellings,0.994,0.000,0.000,0.000,0.000,0.919,0.001,0.001,0.022,0.016,0.151,0.001,0.301,0.001,0.001,0.011,0.407,0.000,0.416,0.010,0.994,housing,125
4444,traffic casualties,0.000,0.003,0.000,0.001,0.000,0.001,0.994,0.779,0.007,0.000,0.000,0.114,0.008,0.000,0.000,0.001,0.001,0.000,0.004,0.001,0.994,traffic,26
671,buildings,0.983,0.000,0.000,0.000,0.000,0.994,0.001,0.008,0.000,0.019,0.005,0.957,0.218,0.002,0.001,0.027,0.037,0.020,0.240,0.705,0.994,construction,273
4455,traffic information,0.000,0.003,0.000,0.001,0.000,0.001,0.994,0.953,0.000,0.000,0.000,0.246,0.075,0.000,0.000,0.000,0.001,0.000,0.007,0.001,0.994,traffic,31
3042,parking,0.000,0.002,0.000,0.001,0.994,0.000,0.000,0.000,0.000,0.000,0.000,0.176,0.874,0.000,0.000,0.002,0.003,0.000,0.056,0.420,0.994,parks,2666
3883,sewer and water infrastructure,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.000,0.000,0.000,0.994,0.040,0.000,0.000,0.000,0.000,0.000,0.006,0.012,0.994,infrastructure,200
3079,parks levy fees,0.000,0.010,0.000,0.008,0.994,0.001,0.001,0.001,0.006,0.005,0.003,0.006,0.056,0.001,0.000,0.002,0.006,0.000,0.029,0.355,0.994,parks,22
662,building permits,0.878,0.001,0.000,0.002,0.001,0.994,0.000,0.001,0.001,0.035,0.004,0.899,0.117,0.001,0.000,0.021,0.015,0.002,0.163,0.866,0.994,construction,156
3939,sidewalk ramping,0.007,0.002,0.001,0.001,0.003,0.988,0.245,0.254,0.004,0.039,0.001,0.994,0.908,0.019,0.000,0.007,0.020,0.001,0.089,0.860,0.994,infrastructure,126
3080,parks maintenance,0.000,0.001,0.000,0.003,0.994,0.000,0.000,0.000,0.001,0.000,0.000,0.005,0.003,0.000,0.000,0.001,0.000,0.000,0.016,0.001,0.994,parks,48
1407,drive thru,0.000,0.000,0.000,0.001,0.000,0.000,0.940,0.055,0.623,0.001,0.002,0.035,0.871,0.000,0.000,0.001,0.017,0.000,0.026,0.994,0.994,business,5
3885,sewer charges,0.001,0.000,0.000,0.001,0.000,0.002,0.001,0.012,0.001,0.010,0.001,0.994,0.513,0.000,0.000,0.001,0.004,0.000,0.005,0.936,0.994,infrastructure,3
4843,water treatment and supply plants,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.994,0.069,0.000,0.000,0.000,0.000,0.000,0.030,0.984,0.994,infrastructure,138
543,billing,0.005,0.014,0.001,0.006,0.010,0.002,0.003,0.019,0.002,0.126,0.035,0.028,0.006,0.002,0.001,0.003,0.659,0.164,0.040,0.995,0.995,business,14
3523,rail transportation,0.000,0.001,0.000,0.000,0.000,0.001,0.021,0.995,0.001,0.000,0.000,0.735,0.158,0.000,0.000,0.000,0.007,0.000,0.008,0.003,0.995,transit,40
1969,green energy,0.088,0.011,0.000,0.002,0.013,0.005,0.000,0.092,0.000,0.995,0.035,0.011,0.001,0.000,0.004,0.000,0.001,0.000,0.034,0.001,0.995,energy,87
3680,residential multi unit dwellings,0.995,0.000,0.000,0.000,0.000,0.950,0.001,0.001,0.020,0.005,0.133,0.001,0.257,0.001,0.001,0.011,0.413,0.000,0.471,0.008,0.995,housing,125
1765,fire hydrants,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.995,0.984,0.000,0.000,0.000,0.000,0.000,0.026,0.002,0.995,infrastructure,10
519,bike courses,0.000,0.995,0.000,0.000,0.000,0.001,0.001,0.014,0.002,0.002,0.001,0.004,0.588,0.000,0.000,0.005,0.016,0.000,0.140,0.002,0.995,bikes,4
518,bike corrals,0.001,0.989,0.000,0.000,0.001,0.112,0.000,0.035,0.001,0.001,0.001,0.995,0.931,0.000,0.000,0.001,0.004,0.000,0.112,0.758,0.995,infrastructure,4
689,bus terminals,0.000,0.000,0.000,0.000,0.000,0.000,0.703,0.995,0.011,0.001,0.001,0.940,0.335,0.000,0.000,0.007,0.059,0.000,0.105,0.904,0.995,transit,10
3553,rebuilding,0.473,0.055,0.005,0.014,0.240,0.995,0.014,0.107,0.001,0.311,0.188,0.870,0.061,0.694,0.036,0.102,0.156,0.285,0.403,0.805,0.995,construction,110
1983,greenhouse effect,0.092,0.007,0.003,0.003,0.034,0.007,0.002,0.031,0.000,0.214,0.995,0.096,0.006,0.007,0.008,0.003,0.026,0.015,0.006,0.039,0.995,climate,120
839,child care subsidy,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.037,0.000,0.995,0.011,0.026,0.001,0.774,0.001,0.995,childcare,20
1240,cycling ambassadors,0.000,0.995,0.000,0.001,0.001,0.000,0.002,0.259,0.001,0.028,0.025,0.003,0.519,0.004,0.001,0.001,0.006,0.000,0.023,0.001,0.995,bikes,5
4221,student hostels,0.995,0.001,0.000,0.001,0.000,0.000,0.000,0.001,0.017,0.008,0.010,0.072,0.174,0.019,0.001,0.008,0.143,0.000,0.282,0.000,0.995,housing,60
834,child care agencies,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.001,0.008,0.000,0.001,0.000,0.212,0.000,0.995,0.001,0.002,0.000,0.213,0.001,0.995,childcare,146
25,BMX bike parks,0.000,0.995,0.000,0.000,0.988,0.000,0.000,0.002,0.008,0.010,0.000,0.908,0.407,0.000,0.000,0.000,0.001,0.000,0.087,0.335,0.995,bikes,8
3073,parkland levies,0.000,0.002,0.000,0.002,0.995,0.000,0.000,0.000,0.002,0.001,0.000,0.016,0.458,0.000,0.000,0.001,0.014,0.000,0.227,0.850,0.995,parks,22
3745,road fatalities,0.000,0.016,0.000,0.002,0.000,0.001,0.995,0.003,0.001,0.000,0.000,0.003,0.159,0.000,0.000,0.000,0.000,0.000,0.019,0.001,0.995,traffic,26
2187,hydro transformer boxes,0.001,0.000,0.000,0.000,0.000,0.578,0.000,0.030,0.003,0.986,0.002,0.995,0.411,0.001,0.000,0.000,0.001,0.000,0.005,0.177,0.995,infrastructure,5
369,arterial corridors,0.006,0.010,0.001,0.002,0.001,0.678,0.813,0.856,0.001,0.694,0.011,0.995,0.820,0.947,0.003,0.023,0.106,0.576,0.627,0.280,0.995,infrastructure,43
505,bicycle racks,0.001,0.995,0.000,0.000,0.001,0.002,0.000,0.034,0.000,0.004,0.001,0.958,0.727,0.001,0.001,0.000,0.003,0.000,0.013,0.098,0.995,bikes,4
920,climate change,0.003,0.000,0.000,0.000,0.003,0.000,0.001,0.003,0.000,0.001,0.995,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.995,climate,141
2922,off leash parks,0.000,0.001,0.000,0.327,0.995,0.000,0.000,0.000,0.010,0.359,0.002,0.000,0.954,0.001,0.000,0.008,0.003,0.000,0.158,0.001,0.995,parks,40
4536,travel,0.001,0.039,0.004,0.014,0.007,0.001,0.975,0.995,0.012,0.009,0.006,0.011,0.022,0.009,0.002,0.079,0.012,0.001,0.075,0.002,0.995,transit,12
2843,natural gas,0.012,0.000,0.001,0.000,0.001,0.006,0.001,0.047,0.001,0.995,0.001,0.004,0.040,0.000,0.001,0.000,0.033,0.000,0.002,0.005,0.995,energy,35
4509,transit tickets,0.000,0.000,0.000,0.000,0.000,0.000,0.962,0.995,0.000,0.000,0.000,0.038,0.108,0.000,0.000,0.001,0.121,0.000,0.002,0.013,0.995,transit,1
4460,traffic lights,0.000,0.000,0.000,0.000,0.000,0.000,0.991,0.029,0.000,0.000,0.000,0.995,0.962,0.000,0.000,0.000,0.001,0.000,0.003,0.001,0.995,infrastructure,510
2897,non-profit housing,0.995,0.001,0.000,0.003,0.000,0.001,0.000,0.000,0.001,0.000,0.001,0.001,0.006,0.000,0.000,0.002,0.148,0.000,0.222,0.000,0.995,housing,321
2121,home owners,0.995,0.001,0.000,0.002,0.000,0.066,0.000,0.000,0.014,0.109,0.063,0.001,0.459,0.004,0.000,0.011,0.471,0.000,0.865,0.000,0.995,housing,37
1659,express bus routes,0.001,0.000,0.000,0.001,0.001,0.002,0.063,0.995,0.043,0.035,0.011,0.597,0.333,0.006,0.000,0.012,0.050,0.001,0.166,0.519,0.995,transit,1
3747,road infrastructur,0.000,0.001,0.000,0.000,0.000,0.971,0.971,0.011,0.000,0.000,0.000,0.995,0.229,0.000,0.000,0.000,0.000,0.000,0.009,0.001,0.995,infrastructure,4
1033,community housing,0.995,0.003,0.000,0.003,0.000,0.030,0.000,0.000,0.001,0.000,0.002,0.001,0.023,0.000,0.000,0.005,0.104,0.000,0.680,0.000,0.995,housing,321
2321,intercity transportation,0.000,0.066,0.000,0.000,0.000,0.000,0.885,0.995,0.001,0.000,0.000,0.302,0.038,0.000,0.000,0.001,0.003,0.000,0.018,0.002,0.995,transit,153
4505,transit services,0.000,0.028,0.000,0.000,0.000,0.000,0.741,0.995,0.000,0.000,0.001,0.037,0.010,0.000,0.000,0.001,0.001,0.000,0.005,0.004,0.995,transit,329
4636,utilities,0.002,0.002,0.000,0.001,0.000,0.000,0.010,0.065,0.000,0.798,0.001,0.995,0.030,0.000,0.000,0.007,0.011,0.000,0.009,0.011,0.995,infrastructure,118
650,build toronto,0.891,0.038,0.004,0.003,0.034,0.995,0.385,0.788,0.003,0.167,0.161,0.969,0.269,0.038,0.002,0.025,0.298,0.006,0.598,0.858,0.995,construction,72
4570,trunk sewers,0.000,0.000,0.000,0.001,0.000,0.001,0.004,0.210,0.041,0.000,0.000,0.995,0.708,0.000,0.000,0.000,0.002,0.000,0.002,0.147,0.995,infrastructure,37
1434,e-bikes,0.001,0.995,0.000,0.000,0.002,0.001,0.001,0.555,0.000,0.931,0.001,0.008,0.678,0.001,0.002,0.002,0.003,0.000,0.029,0.014,0.995,bikes,14
2788,multi-residential apartment buildings,0.995,0.000,0.000,0.000,0.000,0.843,0.001,0.001,0.041,0.149,0.194,0.001,0.337,0.003,0.000,0.017,0.602,0.000,0.108,0.005,0.995,housing,125
423,baby car seats,0.004,0.000,0.000,0.000,0.000,0.000,0.000,0.012,0.014,0.000,0.000,0.000,0.973,0.001,0.995,0.000,0.002,0.000,0.055,0.000,0.995,childcare,11
4492,transfers,0.017,0.019,0.001,0.006,0.004,0.002,0.723,0.995,0.001,0.223,0.102,0.032,0.086,0.059,0.004,0.062,0.014,0.116,0.055,0.875,0.995,transit,72
4037,social housing,0.995,0.001,0.000,0.002,0.000,0.001,0.000,0.000,0.002,0.000,0.001,0.001,0.074,0.000,0.000,0.001,0.159,0.000,0.549,0.000,0.995,housing,321
836,child care facilities,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.000,0.014,0.000,0.000,0.003,0.362,0.000,0.995,0.001,0.001,0.000,0.189,0.000,0.995,childcare,146
2793,multi-unit residential buildings,0.995,0.000,0.000,0.001,0.000,0.899,0.000,0.000,0.042,0.094,0.160,0.000,0.253,0.000,0.000,0.036,0.369,0.000,0.307,0.000,0.995,housing,125
2159,households,0.995,0.001,0.000,0.001,0.000,0.003,0.000,0.001,0.004,0.014,0.002,0.000,0.307,0.001,0.128,0.048,0.251,0.002,0.364,0.001,0.995,housing,2
4519,transportation (sc),0.000,0.241,0.000,0.001,0.000,0.000,0.753,0.995,0.001,0.001,0.000,0.034,0.152,0.000,0.000,0.000,0.004,0.000,0.003,0.007,0.995,transit,20
4474,traffic signal timing,0.000,0.000,0.000,0.000,0.000,0.000,0.995,0.032,0.000,0.000,0.000,0.787,0.681,0.000,0.000,0.000,0.000,0.000,0.008,0.005,0.995,traffic,36
3315,power lines,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.989,0.000,0.995,0.587,0.000,0.000,0.000,0.001,0.000,0.001,0.002,0.995,infrastructure,29
2059,heating,0.021,0.002,0.000,0.004,0.002,0.001,0.000,0.002,0.001,0.995,0.024,0.009,0.000,0.001,0.000,0.002,0.003,0.001,0.067,0.047,0.995,energy,132
1533,employers,0.001,0.001,0.000,0.001,0.000,0.003,0.000,0.001,0.001,0.017,0.009,0.001,0.197,0.000,0.001,0.006,0.016,0.011,0.347,0.995,0.995,business,2
2120,home child care providers,0.893,0.002,0.000,0.001,0.000,0.000,0.000,0.000,0.012,0.001,0.019,0.010,0.620,0.001,0.995,0.007,0.047,0.000,0.547,0.003,0.995,childcare,146
3923,short-term housing,0.995,0.002,0.001,0.010,0.000,0.040,0.000,0.001,0.003,0.001,0.003,0.001,0.203,0.001,0.000,0.001,0.389,0.000,0.004,0.000,0.995,housing,32
4518,transportation,0.000,0.477,0.000,0.001,0.000,0.000,0.915,0.995,0.000,0.000,0.000,0.042,0.009,0.000,0.000,0.000,0.003,0.000,0.006,0.005,0.995,transit,1219
2564,local transit authorities,0.000,0.008,0.000,0.001,0.000,0.000,0.071,0.995,0.011,0.000,0.000,0.081,0.420,0.000,0.000,0.007,0.006,0.000,0.226,0.320,0.995,transit,58
2184,hydro poles,0.000,0.000,0.000,0.000,0.000,0.781,0.000,0.004,0.000,0.982,0.036,0.995,0.675,0.001,0.000,0.000,0.009,0.001,0.003,0.059,0.995,infrastructure,20
2892,non profit housing,0.995,0.000,0.000,0.001,0.000,0.017,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.092,0.000,0.040,0.000,0.995,housing,321
4962,zoos,0.041,0.004,0.034,0.995,0.013,0.093,0.030,0.329,0.242,0.145,0.042,0.075,0.142,0.046,0.055,0.005,0.145,0.067,0.023,0.096,0.995,dogs,425
2909,nursery schools,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.001,0.000,0.044,0.000,0.995,0.001,0.001,0.000,0.080,0.000,0.995,childcare,146
4511,transit vehicles,0.000,0.005,0.000,0.000,0.000,0.000,0.742,0.995,0.003,0.000,0.000,0.011,0.641,0.000,0.000,0.003,0.001,0.000,0.003,0.003,0.995,transit,11
3022,painting,0.004,0.001,0.001,0.019,0.007,0.000,0.001,0.014,0.000,0.002,0.007,0.002,0.013,0.995,0.000,0.031,0.005,0.001,0.109,0.000,0.995,arts,9
933,co-op housing,0.995,0.003,0.000,0.002,0.000,0.064,0.000,0.001,0.003,0.008,0.003,0.003,0.094,0.001,0.000,0.024,0.717,0.000,0.261,0.003,0.995,housing,18
2178,hydro bills,0.006,0.000,0.000,0.000,0.000,0.002,0.000,0.006,0.001,0.995,0.005,0.900,0.237,0.000,0.000,0.000,0.860,0.002,0.003,0.752,0.995,energy,7
633,bridge reconstruction,0.002,0.001,0.000,0.002,0.000,0.995,0.463,0.029,0.001,0.009,0.026,0.982,0.154,0.321,0.001,0.014,0.038,0.026,0.110,0.061,0.995,construction,148
242,affordable housing,0.995,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.000,0.000,0.001,0.899,0.000,0.712,0.000,0.995,housing,720
2042,health (sc),0.000,0.001,0.000,0.002,0.001,0.000,0.000,0.002,0.001,0.001,0.001,0.000,0.013,0.000,0.000,0.000,0.003,0.995,0.004,0.000,0.995,healthcare,10
4499,transit fares,0.000,0.001,0.000,0.000,0.000,0.000,0.488,0.995,0.000,0.000,0.000,0.012,0.041,0.000,0.000,0.001,0.229,0.000,0.005,0.034,0.995,transit,18
1376,dog parks,0.000,0.000,0.000,0.995,0.992,0.000,0.000,0.000,0.003,0.001,0.000,0.000,0.226,0.000,0.000,0.000,0.001,0.000,0.038,0.001,0.995,dogs,40
2623,manhole covers,0.002,0.000,0.000,0.000,0.000,0.884,0.010,0.061,0.001,0.000,0.000,0.995,0.885,0.000,0.000,0.000,0.013,0.000,0.003,0.098,0.995,infrastructure,3
924,closing sales,0.104,0.023,0.001,0.004,0.028,0.000,0.011,0.009,0.004,0.008,0.046,0.033,0.127,0.001,0.000,0.002,0.006,0.000,0.310,0.995,0.995,business,2
3748,road infrastructure,0.000,0.004,0.000,0.000,0.000,0.892,0.962,0.000,0.000,0.000,0.000,0.995,0.396,0.000,0.000,0.000,0.000,0.000,0.006,0.002,0.995,infrastructure,5
3772,roads maintenance,0.000,0.000,0.000,0.000,0.000,0.001,0.858,0.001,0.001,0.000,0.000,0.995,0.001,0.000,0.000,0.000,0.000,0.000,0.004,0.001,0.995,infrastructure,144
2257,industry,0.004,0.065,0.000,0.002,0.000,0.465,0.003,0.003,0.002,0.713,0.001,0.956,0.095,0.000,0.001,0.000,0.003,0.154,0.258,0.996,0.996,business,5
1144,corporate campaigns,0.000,0.002,0.000,0.002,0.000,0.001,0.002,0.000,0.013,0.045,0.003,0.003,0.041,0.000,0.000,0.000,0.001,0.000,0.042,0.996,0.996,business,172
3338,preschool programs,0.000,0.003,0.000,0.003,0.002,0.005,0.000,0.000,0.002,0.002,0.001,0.000,0.257,0.009,0.996,0.006,0.001,0.000,0.151,0.000,0.996,childcare,19
1433,dwellings,0.996,0.000,0.001,0.002,0.000,0.064,0.000,0.003,0.000,0.002,0.005,0.002,0.259,0.001,0.001,0.022,0.435,0.000,0.049,0.001,0.996,housing,37
1151,corporate sponsorship,0.000,0.014,0.000,0.002,0.001,0.000,0.000,0.001,0.000,0.111,0.003,0.006,0.005,0.000,0.000,0.000,0.001,0.008,0.033,0.996,0.996,business,52
845,childcare,0.000,0.001,0.000,0.002,0.000,0.000,0.000,0.000,0.004,0.000,0.000,0.000,0.063,0.000,0.996,0.001,0.002,0.000,0.041,0.000,0.996,childcare,193
2778,multi residential apartment buildings,0.996,0.000,0.000,0.001,0.000,0.904,0.000,0.001,0.049,0.044,0.199,0.000,0.290,0.001,0.000,0.029,0.528,0.000,0.292,0.000,0.996,housing,125
2881,noise,0.518,0.129,0.014,0.043,0.125,0.264,0.506,0.536,0.996,0.002,0.073,0.280,0.012,0.001,0.107,0.009,0.102,0.139,0.010,0.312,0.996,noise,95
687,bus stations,0.000,0.000,0.000,0.000,0.000,0.000,0.436,0.996,0.043,0.001,0.001,0.983,0.444,0.000,0.000,0.006,0.109,0.000,0.133,0.441,0.996,transit,10
4185,street light covers,0.004,0.002,0.007,0.001,0.000,0.004,0.836,0.462,0.001,0.005,0.006,0.996,0.933,0.001,0.001,0.006,0.084,0.000,0.033,0.026,0.996,infrastructure,18
3120,pedestrian overpasses,0.000,0.001,0.000,0.000,0.000,0.313,0.001,0.952,0.000,0.001,0.001,0.996,0.972,0.000,0.000,0.009,0.005,0.000,0.048,0.001,0.996,infrastructure,72
1050,commuting,0.003,0.586,0.000,0.002,0.000,0.000,0.990,0.996,0.218,0.003,0.014,0.031,0.576,0.001,0.001,0.024,0.467,0.005,0.171,0.034,0.996,transit,8
3529,railway transport,0.000,0.000,0.000,0.000,0.000,0.000,0.672,0.996,0.001,0.000,0.000,0.858,0.035,0.000,0.000,0.000,0.001,0.000,0.005,0.008,0.996,transit,40
2040,heads and beds,0.996,0.000,0.014,0.001,0.001,0.217,0.001,0.003,0.008,0.002,0.002,0.060,0.099,0.022,0.001,0.003,0.015,0.624,0.030,0.039,0.996,housing,34
151,[parts of roads],0.000,0.000,0.000,0.000,0.000,0.450,0.885,0.003,0.003,0.000,0.001,0.996,0.382,0.000,0.000,0.001,0.002,0.000,0.030,0.008,0.996,infrastructure,2
4450,traffic counts,0.001,0.004,0.000,0.001,0.000,0.008,0.996,0.725,0.015,0.000,0.000,0.648,0.742,0.000,0.000,0.001,0.001,0.000,0.014,0.091,0.996,traffic,31
1489,electricity generation utilities,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.996,0.000,0.525,0.001,0.000,0.000,0.000,0.001,0.000,0.011,0.776,0.996,energy,73
4240,subsidized day care,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.000,0.003,0.000,0.000,0.000,0.005,0.000,0.996,0.000,0.113,0.034,0.049,0.004,0.996,childcare,20
1119,controller cabinets (traffic),0.003,0.000,0.000,0.000,0.000,0.000,0.996,0.843,0.034,0.000,0.000,0.630,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.003,0.996,traffic,1
94,TTC maps,0.005,0.000,0.001,0.001,0.000,0.003,0.606,0.996,0.000,0.004,0.006,0.927,0.246,0.000,0.001,0.001,0.006,0.003,0.014,0.008,0.996,transit,3
1378,dog walker,0.000,0.000,0.000,0.996,0.092,0.000,0.000,0.001,0.003,0.021,0.001,0.000,0.845,0.001,0.004,0.001,0.022,0.000,0.038,0.001,0.996,dogs,4
1382,dogs off-leash parks,0.000,0.000,0.000,0.995,0.996,0.000,0.000,0.001,0.006,0.012,0.001,0.000,0.942,0.001,0.001,0.003,0.001,0.000,0.167,0.004,0.996,parks,40
3165,persons who are homeless,0.000,0.001,0.996,0.000,0.003,0.000,0.000,0.010,0.002,0.003,0.006,0.000,0.002,0.001,0.000,0.002,0.009,0.000,0.127,0.000,0.996,homelessness,38
1410,drives (roads),0.000,0.000,0.000,0.000,0.000,0.001,0.996,0.014,0.001,0.000,0.000,0.992,0.074,0.000,0.000,0.000,0.000,0.000,0.001,0.001,0.996,traffic,296
3886,sewer connections,0.001,0.000,0.000,0.001,0.000,0.037,0.167,0.104,0.000,0.004,0.001,0.996,0.824,0.000,0.000,0.003,0.001,0.000,0.031,0.078,0.996,infrastructure,45
4248,subway musicians,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.996,0.017,0.006,0.001,0.004,0.005,0.387,0.000,0.001,0.016,0.000,0.030,0.000,0.996,transit,1
4899,wind power,0.000,0.001,0.000,0.000,0.002,0.000,0.000,0.002,0.001,0.996,0.001,0.001,0.003,0.000,0.000,0.000,0.001,0.000,0.002,0.004,0.996,energy,6
3016,ownership housing,0.996,0.000,0.000,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.002,0.000,0.000,0.001,0.035,0.000,0.791,0.000,0.996,housing,26
2923,off ramps (highways),0.000,0.001,0.000,0.000,0.000,0.008,0.967,0.000,0.049,0.000,0.000,0.996,0.759,0.000,0.000,0.000,0.002,0.000,0.007,0.001,0.996,infrastructure,21
2609,mains,0.054,0.001,0.007,0.008,0.000,0.613,0.165,0.005,0.005,0.662,0.083,0.996,0.421,0.005,0.003,0.093,0.348,0.168,0.342,0.688,0.996,infrastructure,274
1437,early childhood education,0.000,0.023,0.000,0.018,0.021,0.000,0.000,0.000,0.004,0.002,0.001,0.000,0.068,0.000,0.996,0.011,0.001,0.000,0.101,0.000,0.996,childcare,69
3319,power stations,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.996,0.000,0.972,0.008,0.000,0.000,0.000,0.000,0.000,0.005,0.008,0.996,energy,20
837,child care fee subsidy,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.001,0.012,0.000,0.996,0.004,0.092,0.000,0.696,0.001,0.996,childcare,20
4251,subway stations,0.000,0.000,0.000,0.000,0.000,0.001,0.002,0.996,0.024,0.001,0.001,0.964,0.454,0.000,0.000,0.002,0.030,0.000,0.096,0.011,0.996,transit,139
3682,residential properties,0.996,0.000,0.000,0.000,0.000,0.054,0.000,0.000,0.001,0.001,0.003,0.000,0.277,0.000,0.000,0.007,0.137,0.000,0.568,0.027,0.996,housing,418
241,affordable homes,0.996,0.000,0.000,0.000,0.000,0.469,0.000,0.001,0.000,0.007,0.002,0.000,0.023,0.002,0.001,0.003,0.835,0.000,0.802,0.000,0.996,housing,720
328,apartment neighbourhoods,0.996,0.001,0.000,0.001,0.000,0.059,0.000,0.001,0.007,0.003,0.003,0.000,0.233,0.001,0.000,0.002,0.497,0.000,0.136,0.000,0.996,housing,17
3088,passes,0.416,0.018,0.318,0.039,0.173,0.437,0.788,0.996,0.698,0.217,0.425,0.387,0.886,0.114,0.155,0.095,0.514,0.199,0.025,0.390,0.996,transit,18
684,bus schedules,0.001,0.000,0.000,0.000,0.000,0.002,0.170,0.996,0.002,0.002,0.001,0.020,0.228,0.001,0.000,0.008,0.006,0.001,0.084,0.739,0.996,transit,1
3317,power plants,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.996,0.000,0.074,0.007,0.000,0.000,0.000,0.000,0.000,0.011,0.005,0.996,energy,20
4459,traffic light timing,0.000,0.001,0.000,0.000,0.000,0.001,0.996,0.559,0.000,0.001,0.000,0.586,0.868,0.000,0.000,0.000,0.001,0.000,0.005,0.002,0.996,traffic,36
1550,energy,0.004,0.008,0.005,0.013,0.006,0.002,0.000,0.007,0.000,0.996,0.001,0.000,0.001,0.095,0.001,0.002,0.003,0.001,0.911,0.000,0.996,energy,137
4142,stops (public transportation,0.000,0.008,0.000,0.000,0.000,0.000,0.013,0.996,0.027,0.000,0.001,0.028,0.638,0.000,0.000,0.001,0.003,0.000,0.092,0.000,0.996,transit,9
3091,patient care,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.012,0.000,0.000,0.003,0.002,0.996,0.150,0.000,0.996,healthcare,6
2319,intercity bus terminals,0.000,0.000,0.000,0.000,0.000,0.000,0.058,0.996,0.106,0.001,0.001,0.970,0.416,0.000,0.000,0.002,0.013,0.000,0.068,0.518,0.996,transit,10
4208,streetcar routes,0.000,0.000,0.000,0.001,0.000,0.002,0.820,0.996,0.004,0.010,0.002,0.880,0.503,0.001,0.000,0.003,0.027,0.000,0.090,0.005,0.996,transit,22
838,child care financial assistance,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.005,0.000,0.996,0.007,0.021,0.000,0.304,0.000,0.996,childcare,20
1553,energy costs,0.008,0.002,0.000,0.001,0.002,0.005,0.000,0.006,0.000,0.996,0.002,0.001,0.001,0.000,0.000,0.001,0.005,0.000,0.004,0.010,0.996,energy,17
1661,expressways,0.000,0.000,0.000,0.001,0.000,0.016,0.977,0.186,0.011,0.001,0.000,0.996,0.376,0.000,0.000,0.000,0.012,0.000,0.021,0.045,0.996,infrastructure,86
835,child care centres,0.000,0.000,0.000,0.001,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.003,0.478,0.000,0.996,0.001,0.002,0.000,0.200,0.000,0.996,childcare,146
4599,underpasses,0.001,0.001,0.000,0.001,0.000,0.765,0.360,0.920,0.035,0.002,0.002,0.996,0.976,0.001,0.000,0.006,0.011,0.000,0.006,0.002,0.996,infrastructure,13
3443,public art,0.000,0.004,0.000,0.029,0.248,0.001,0.000,0.034,0.000,0.052,0.014,0.000,0.019,0.996,0.001,0.100,0.004,0.001,0.425,0.000,0.996,arts,289
2905,nuclear energy,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.996,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.001,0.000,0.996,energy,14
4207,street-cars,0.000,0.000,0.001,0.000,0.000,0.002,0.981,0.996,0.053,0.001,0.001,0.420,0.703,0.000,0.000,0.000,0.064,0.000,0.029,0.008,0.996,transit,38
